University,Department,Name,Position,Link,Email,Research Focus
Berkeley,Dept of Ethnic Studies,Juana María Rodríguez,N/A,https://vcresearch.berkeley.edu/faculty/juana-maria-rodriguez,N/A,N/A
Berkeley,Dept of Economics,Andres Rodriguez-Clare,N/A,https://vcresearch.berkeley.edu/faculty/andres-rodriguez-clare,N/A,N/A
Berkeley,Dept of Sociology,Michael Rodríguez-Muñiz,N/A,https://vcresearch.berkeley.edu/faculty/michael-rodriguez-muniz,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Daniel Rokhsar,N/A,https://vcresearch.berkeley.edu/faculty/daniel-rokhsar,N/A,N/A
Berkeley,Dept of Economics,Gérard Roland,N/A,https://vcresearch.berkeley.edu/faculty/gerard-roland,N/A,N/A
Berkeley,Dept of Earth and Planetary Science,Barbara Romanowicz,N/A,https://vcresearch.berkeley.edu/faculty/barbara-romanowicz,N/A,N/A
Berkeley,Dept of Economics,Christina Romer,N/A,https://vcresearch.berkeley.edu/faculty/christina-romer,N/A,N/A
Berkeley,Dept of Economics,David Romer,N/A,https://vcresearch.berkeley.edu/faculty/david-romer,N/A,N/A
Berkeley,Dept of Earth and Planetary Science,David Romps,N/A,https://vcresearch.berkeley.edu/faculty/david-romps,N/A,N/A
Berkeley,School of Optometry,Austin John Roorda,N/A,https://vcresearch.berkeley.edu/faculty/austin-john-roorda,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Erica Bree Rosenblum,N/A,https://vcresearch.berkeley.edu/faculty/erica-bree-rosenblum,N/A,N/A
Berkeley,Dept of History,Caitlin Rosenthal,N/A,https://vcresearch.berkeley.edu/faculty/caitlin-rosenthal,N/A,N/A
Berkeley,School of Law,Andrea Roth,N/A,https://vcresearch.berkeley.edu/faculty/andrea-roth,N/A,N/A
Berkeley,Dept of Integrative Biology,Carl Rothfels,N/A,https://vcresearch.berkeley.edu/faculty/carl-rothfels,N/A,N/A
Berkeley,Dept of Economics,Jesse Rothstein,N/A,https://vcresearch.berkeley.edu/faculty/jesse-rothstein,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Jaijeet Roychowdhury,N/A,https://vcresearch.berkeley.edu/faculty/jaijeet-roychowdhury,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Yoram Rubin,N/A,https://vcresearch.berkeley.edu/faculty/yoram-rubin,N/A,N/A
Berkeley,Dept of Bioengineering,Boris Rubinsky,N/A,https://vcresearch.berkeley.edu/faculty/boris-rubinsky,N/A,N/A
Berkeley,Dept of Music,Juan David Rubio Restrepo,N/A,https://vcresearch.berkeley.edu/faculty/juan-david-rubio-restrepo,N/A,N/A
Berkeley,Dept of Scandinavian,Linda Haverty Rugg,N/A,https://vcresearch.berkeley.edu/faculty/linda-haverty-rugg,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Albert Ruhi,N/A,https://vcresearch.berkeley.edu/faculty/albert-ruhi,N/A,N/A
Berkeley,Division of Computer Science (EECS),Stuart J. Russell,N/A,https://vcresearch.berkeley.edu/faculty/stuart-russell,N/A,N/A
Berkeley,Dept of Plant and Microbial Biology,Kathleen Ryan,N/A,https://vcresearch.berkeley.edu/faculty/kathleen-ryan,N/A,N/A
Berkeley,School of Information,Kimiko Ryokai,N/A,https://vcresearch.berkeley.edu/faculty/kimiko-ryokai,N/A,N/A
Berkeley,School of Social Welfare,Tina Sacks,N/A,https://vcresearch.berkeley.edu/faculty/tina-sacks,N/A,N/A
Berkeley,Dept of Agricultural & Resource Economics,Elisabeth Sadoulet,N/A,https://vcresearch.berkeley.edu/faculty/elisabeth-sadoulet,N/A,N/A
Berkeley,Dept of Economics,Emmanuel Saez,N/A,https://vcresearch.berkeley.edu/faculty/emmanuel-saez,N/A,N/A
Berkeley,Dept of Physics,Benjamin Safdi,N/A,https://vcresearch.berkeley.edu/faculty/benjamin-safdi,N/A,N/A
Berkeley,Dept of English,Poulomi Saha,N/A,https://vcresearch.berkeley.edu/faculty/poulomi-saha,N/A,N/A
Berkeley,Division of Computer Science (EECS),Anant Sahai,N/A,https://vcresearch.berkeley.edu/faculty/anant-sahai,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Kaoru Saijo,N/A,https://vcresearch.berkeley.edu/faculty/kaoru-saijo,N/A,N/A
Berkeley,Dept of Ancient Greek & Roman Studies,Dylan Sailor,N/A,https://vcresearch.berkeley.edu/faculty/dylan-sailor,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Sayeef Salahuddin,N/A,https://vcresearch.berkeley.edu/faculty/sayeef-salahuddin,N/A,N/A
Berkeley,Division of Computer Science (EECS),Niloufar Salehi,N/A,https://vcresearch.berkeley.edu/faculty/niloufar-salehi,N/A,N/A
Berkeley,Dept of Agricultural & Resource Economics,James Sallee,N/A,https://vcresearch.berkeley.edu/faculty/james-sallee,N/A,N/A
Berkeley,Dept of Gender and Women's Studies,Leslie Salzinger,N/A,https://vcresearch.berkeley.edu/faculty/leslie-salzinger,N/A,N/A
Berkeley,School of Law,Pamela Samuelson,N/A,https://vcresearch.berkeley.edu/faculty/pamela-samuelson,N/A,N/A
Berkeley,Dept of Sociology,Martín Sánchez-Jankowski,N/A,https://vcresearch.berkeley.edu/faculty/martin-sanchez-jankowski,N/A,N/A
Berkeley,Dept of Film and Media,Mark Sandberg,N/A,https://vcresearch.berkeley.edu/faculty/mark-sandberg,N/A,N/A
Berkeley,Dept of Linguistics,Hannah Sande,N/A,https://vcresearch.berkeley.edu/faculty/hannah-sande,N/A,N/A
Berkeley,Dept of Scandinavian,Karin Sanders,N/A,https://vcresearch.berkeley.edu/faculty/karin-sanders,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Alberto Sangiovanni-Vincentelli,N/A,https://vcresearch.berkeley.edu/faculty/alberto-sangiovanni-vincentelli,N/A,N/A
Berkeley,Dept of Gender and Women's Studies,Dora Silva Santana,N/A,https://vcresearch.berkeley.edu/faculty/dora-silva-santana,N/A,N/A
Berkeley,School of Law,Veronica Aoki Santarosa,N/A,https://vcresearch.berkeley.edu/faculty/veronica-aoki-santarosa,N/A,N/A
Berkeley,Dept of French,Debarati Sanyal,N/A,https://vcresearch.berkeley.edu/faculty/debarati-sanyal,N/A,N/A
Berkeley,Dept of History,Daniel Sargent,N/A,https://vcresearch.berkeley.edu/faculty/daniel-sargent,N/A,N/A
Berkeley,Dept of Chemistry,Richmond Sarpong,N/A,https://vcresearch.berkeley.edu/faculty/richmond-sarpong,N/A,N/A
Berkeley,Dept of Film and Media,Miryam Sas,N/A,https://vcresearch.berkeley.edu/faculty/miryam-sas,N/A,N/A
Berkeley,Dept of Bioengineering,S. Shankar Sastry,N/A,https://vcresearch.berkeley.edu/faculty/s-shankar-sastry,N/A,N/A
Berkeley,Dept of English,Scott Saul,N/A,https://vcresearch.berkeley.edu/faculty/scott-saul,N/A,N/A
Berkeley,Dept of Spanish and Portuguese,Alex Saum-Pascual,N/A,https://vcresearch.berkeley.edu/faculty/alex-saum-pascual,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,David Savage,N/A,https://vcresearch.berkeley.edu/faculty/david-savage,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Omer Savas,N/A,https://vcresearch.berkeley.edu/faculty/omer-savas,N/A,N/A
Berkeley,School of Information,AnnaLee Saxenian,N/A,https://vcresearch.berkeley.edu/faculty/annalee-saxenian,N/A,N/A
Berkeley,Dept of Chemistry,Robert Saxton,N/A,https://vcresearch.berkeley.edu/faculty/robert-saxton,N/A,N/A
Berkeley,Dept of Geography,Nathan Sayre,N/A,https://vcresearch.berkeley.edu/faculty/nathan-sayre,N/A,N/A
Berkeley,Dept of Mathematics,Thomas Scanlon,N/A,https://vcresearch.berkeley.edu/faculty/thomas-scanlon,N/A,N/A
Berkeley,Dept of Nuclear Engineering,Raluca O. Scarlat,N/A,https://vcresearch.berkeley.edu/faculty/raluca-scarlat,N/A,N/A
Berkeley,Dept of Chemical & Biomolecular Engineering,David V. Schaffer,N/A,https://vcresearch.berkeley.edu/faculty/david-schaffer,N/A,N/A
Berkeley,School of Social Welfare,Andrew Scharlach,N/A,https://vcresearch.berkeley.edu/faculty/andrew-scharlach,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Randy Schekman,N/A,https://vcresearch.berkeley.edu/faculty/randy-schekman,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Christopher Schell,N/A,https://vcresearch.berkeley.edu/faculty/christopher-schell,N/A,N/A
Berkeley,Dept of Chemistry,Alanna Schepartz,N/A,https://vcresearch.berkeley.edu/faculty/alanna-schepartz,N/A,N/A
Berkeley,Dept of Architecture,Stefano Schiavon,N/A,https://vcresearch.berkeley.edu/faculty/stefano-schiavon,N/A,N/A
Berkeley,Dept of Political Science,Eric Schickler,N/A,https://vcresearch.berkeley.edu/faculty/eric-schickler,N/A,N/A
Berkeley,Dept of Architecture,Simon Schleicher,N/A,https://vcresearch.berkeley.edu/faculty/simon-schleicher,N/A,N/A
Berkeley,Dept of History,Elena A. Schneider,N/A,https://vcresearch.berkeley.edu/faculty/elena-schneider,N/A,N/A
Berkeley,Dept of Economics,Benjamin Schoefer,N/A,https://vcresearch.berkeley.edu/faculty/benjamin-schoefer,N/A,N/A
Berkeley,School of Education,Alan H. Schoenfeld,N/A,https://vcresearch.berkeley.edu/faculty/alan-h-schoenfeld,N/A,N/A
Berkeley,School of Optometry,Clifton M. Schor,N/A,https://vcresearch.berkeley.edu/faculty/clifton-m-schor,N/A,N/A
Berkeley,Haas School of Business,Juliana Schroeder,N/A,https://vcresearch.berkeley.edu/faculty/juliana-schroeder,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Thomas Schutzius,N/A,https://vcresearch.berkeley.edu/faculty/thomas-schutzius,N/A,N/A
Berkeley,School of Law,Paul Schwartz,N/A,https://vcresearch.berkeley.edu/faculty/paul-schwartz,N/A,N/A
Berkeley,Dept of African American Studies,Darieck Scott,N/A,https://vcresearch.berkeley.edu/faculty/darieck-scott,N/A,N/A
Berkeley,School of Education,Janelle Scott,N/A,https://vcresearch.berkeley.edu/faculty/janelle-scott,N/A,N/A
Berkeley,Dept of Materials Science and Engineering,Mary Scott,N/A,https://vcresearch.berkeley.edu/faculty/mary-scott,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,David L. Sedlak,N/A,https://vcresearch.berkeley.edu/faculty/david-sedlak,N/A,N/A
Berkeley,Dept of Plant and Microbial Biology,Kimberley Seed,N/A,https://vcresearch.berkeley.edu/faculty/kimberley-seed,N/A,N/A
Berkeley,School of Social Welfare,Steven P. Segal,N/A,https://vcresearch.berkeley.edu/faculty/steven-p-segal,N/A,N/A
Berkeley,School of Law,Jeff Selbin,N/A,https://vcresearch.berkeley.edu/faculty/jeff-selbin,N/A,N/A
Berkeley,Dept of Physics,Uros Seljak,N/A,https://vcresearch.berkeley.edu/faculty/uros-seljak,N/A,N/A
Berkeley,School of Law,Elisabeth Semel,N/A,https://vcresearch.berkeley.edu/faculty/elisabeth-semel,N/A,N/A
Berkeley,Dept of Economics,Vira Semenova,N/A,https://vcresearch.berkeley.edu/faculty/vira-semenova,N/A,N/A
Berkeley,Division of Computer Science (EECS),Koushik Sen,N/A,https://vcresearch.berkeley.edu/faculty/koushik-sen,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Raja Sengupta,N/A,https://vcresearch.berkeley.edu/faculty/raja-sengupta,N/A,N/A
Berkeley,School of Education,Tesha Sengupta-Irving,N/A,https://vcresearch.berkeley.edu/faculty/tesha-sengupta-irving,N/A,N/A
Berkeley,Division of Computer Science (EECS),Carlo Séquin,N/A,https://vcresearch.berkeley.edu/faculty/carlo-sequin,N/A,N/A
Berkeley,Dept of Mathematics,Vera Serganova,N/A,https://vcresearch.berkeley.edu/faculty/vera-serganova,N/A,N/A
Berkeley,Division of Computer Science (EECS),Sanjit Seshia,N/A,https://vcresearch.berkeley.edu/faculty/sanjit-seshia,N/A,N/A
Berkeley,Dept of Anthropology,Aarti Sethi,N/A,https://vcresearch.berkeley.edu/faculty/aarti-sethi,N/A,N/A
Berkeley,Dept of Mathematics,James A. Sethian,N/A,https://vcresearch.berkeley.edu/faculty/james-sethian,N/A,N/A
Berkeley,School of Law,Ayelet Shachar,N/A,https://vcresearch.berkeley.edu/faculty/ayelet-shachar,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Shawn Shadden,N/A,https://vcresearch.berkeley.edu/faculty/shawn-shadden,N/A,N/A
Berkeley,Dept of East Asian Languages and Cultures,Kevin Shadel,N/A,https://vcresearch.berkeley.edu/faculty/kevin-shadel,N/A,N/A
Berkeley,Dept of History,Ethan Shagan,N/A,https://vcresearch.berkeley.edu/faculty/ethan-shagan,N/A,N/A
Berkeley,Goldman School of Public Policy,Manisha Shah,N/A,https://vcresearch.berkeley.edu/faculty/manisha-shah,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Susan Shaheen,N/A,https://vcresearch.berkeley.edu/faculty/susan-shaheen,N/A,N/A
Berkeley,Dept of Nutritional Sciences & Toxicology,Barry Shane,N/A,https://vcresearch.berkeley.edu/faculty/barry-shane,N/A,N/A
Berkeley,Dept of Architecture,Andy Shanken,N/A,https://vcresearch.berkeley.edu/faculty/andy-shanken,N/A,N/A
Berkeley,Dept of Political Science,J. Merrill Shanks,N/A,https://vcresearch.berkeley.edu/faculty/j-merrill-shanks,N/A,N/A
Berkeley,Dept of Economics,Christina Shannon,N/A,https://vcresearch.berkeley.edu/faculty/christina-shannon,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Sophia Shao,N/A,https://vcresearch.berkeley.edu/faculty/sophia-shao,N/A,N/A
Berkeley,Dept of Integrative Biology,Michael Shapira,N/A,https://vcresearch.berkeley.edu/faculty/michael-shapira,N/A,N/A
Berkeley,Dept of Economics,Carl Shapiro,N/A,https://vcresearch.berkeley.edu/faculty/carl-shapiro,N/A,N/A
Berkeley,Dept of Agricultural & Resource Economics,Joseph S. Shapiro,N/A,https://vcresearch.berkeley.edu/faculty/joseph-s-shapiro,N/A,N/A
Berkeley,Dept of Physics,Marjorie Shapiro,N/A,https://vcresearch.berkeley.edu/faculty/marjorie-shapiro,N/A,N/A
Berkeley,School of Social Welfare,Valerie Shapiro,N/A,https://vcresearch.berkeley.edu/faculty/valerie-shapiro,N/A,N/A
Berkeley,Dept of East Asian Languages and Cultures,Robert Sharf,N/A,https://vcresearch.berkeley.edu/faculty/robert-sharf,N/A,N/A
Berkeley,Dept of English,Solmaz Sharif,N/A,https://vcresearch.berkeley.edu/faculty/solmaz-sharif,N/A,N/A
Berkeley,Dept of History,Jonathan Sheehan,N/A,https://vcresearch.berkeley.edu/faculty/jonathan-sheehan,N/A,N/A
Berkeley,Dept of Gender and Women's Studies,Elora Shehabuddin,N/A,https://vcresearch.berkeley.edu/faculty/elora-shehabuddin,N/A,N/A
Berkeley,Dept of Chemical & Biomolecular Engineering,Karthik Shekhar,N/A,https://vcresearch.berkeley.edu/faculty/karthik-shekhar,N/A,N/A
Berkeley,Dept of Ancient Greek & Roman Studies,Kim Shelton,N/A,https://vcresearch.berkeley.edu/faculty/kim-shelton,N/A,N/A
Berkeley,Dept of Mathematics,Vivek Shende,N/A,https://vcresearch.berkeley.edu/faculty/vivek-shende,N/A,N/A
Berkeley,Division of Computer Science (EECS),Scott Shenker,N/A,https://vcresearch.berkeley.edu/faculty/scott-shenker,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Jonathan Shewchuk,N/A,https://vcresearch.berkeley.edu/faculty/jonathan-shewchuk,N/A,N/A
Berkeley,Dept of Plant and Microbial Biology,Patrick Shih,N/A,https://vcresearch.berkeley.edu/faculty/patrick-shih,N/A,N/A
Berkeley,Dept of Mathematics,Sug Woo Shin,N/A,https://vcresearch.berkeley.edu/faculty/sug-woo-shin,N/A,N/A
Berkeley,Dept of Chemistry,Kevan Shokat,N/A,https://vcresearch.berkeley.edu/faculty/kevan-shokat,N/A,N/A
Berkeley,Dept of Earth and Planetary Science,David Shuster,N/A,https://vcresearch.berkeley.edu/faculty/david-shuster,N/A,N/A
Berkeley,Dept of Physics,Irfan Siddiqi,N/A,https://vcresearch.berkeley.edu/faculty/irfan-siddiqi,N/A,N/A
Berkeley,Dept of Industrial Engineering & Operations Research,Ikhlaq Sidhu,N/A,https://vcresearch.berkeley.edu/faculty/ikhlaq-sidhu,N/A,N/A
Berkeley,Dept of Nuclear Engineering,Daniel Siefman,N/A,https://vcresearch.berkeley.edu/faculty/daniel-siefman,N/A,N/A
Berkeley,Dept of Neuroscience,Michael Silver,N/A,https://vcresearch.berkeley.edu/faculty/michael-silver,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Whendee Silver,N/A,https://vcresearch.berkeley.edu/faculty/whendee-silver,N/A,N/A
Berkeley,School of Law,Jonathan Simon,N/A,https://vcresearch.berkeley.edu/faculty/jonathan-simon,N/A,N/A
Berkeley,Haas School of Business,Park Sinchaisri,N/A,https://vcresearch.berkeley.edu/faculty/park-sinchaisri,N/A,N/A
Berkeley,Dept of Statistics,Alistair Sinclair,N/A,https://vcresearch.berkeley.edu/faculty/alistair-sinclair,N/A,N/A
Berkeley,Dept of Physics,Alp Sipahigil,N/A,https://vcresearch.berkeley.edu/faculty/alp-sipahigil,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Nicholas Sitar,N/A,https://vcresearch.berkeley.edu/faculty/nicholas-sitar,N/A,N/A
Berkeley,Dept of Ethnic Studies,Lok Siu,N/A,https://vcresearch.berkeley.edu/faculty/lok-siu,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Alex Skabardonis,N/A,https://vcresearch.berkeley.edu/faculty/alex-skabardonis,N/A,N/A
Berkeley,Goldman School of Public Policy,Jennifer Skeem,N/A,https://vcresearch.berkeley.edu/faculty/jennifer-skeem,N/A,N/A
Berkeley,Haas School of Business,Cailin Slattery,N/A,https://vcresearch.berkeley.edu/faculty/cailin-slattery,N/A,N/A
Berkeley,Dept of History,Yuri Slezkine,N/A,https://vcresearch.berkeley.edu/faculty/yuri-slezkine,N/A,N/A
Berkeley,Dept of African American Studies,Stephen Small,N/A,https://vcresearch.berkeley.edu/faculty/stephen-small,N/A,N/A
Berkeley,Dept of Music,Mary Ann Smart,N/A,https://vcresearch.berkeley.edu/faculty/mary-ann-smart,N/A,N/A
Berkeley,Dept of Anthropology,Carolyn Smith,N/A,https://vcresearch.berkeley.edu/faculty/carolyn-smith,N/A,N/A
Berkeley,School of Public Health,Martyn Smith,N/A,https://vcresearch.berkeley.edu/faculty/martyn-smith,N/A,N/A
Berkeley,Dept of Physics,George F. Smoot,N/A,https://vcresearch.berkeley.edu/faculty/george-f-smoot,N/A,N/A
Berkeley,School of Social Welfare,Lonnie Snowden,N/A,https://vcresearch.berkeley.edu/faculty/lonnie-snowden,N/A,N/A
Berkeley,Dept of English,Katherine Snyder,N/A,https://vcresearch.berkeley.edu/faculty/katherine-snyder,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Kenichi Soga,N/A,https://vcresearch.berkeley.edu/faculty/kenichi-soga,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Lydia Sohn,N/A,https://vcresearch.berkeley.edu/faculty/lydia-sohn,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Somayeh Sojoudi,N/A,https://vcresearch.berkeley.edu/faculty/somayeh-sojoudi,N/A,N/A
Berkeley,School of Law,Steven Davidoff Solomon,N/A,https://vcresearch.berkeley.edu/faculty/steven-davidoff-solomon,N/A,N/A
Berkeley,Dept of Chemistry,Gabor A. Somorjai,N/A,https://vcresearch.berkeley.edu/faculty/gabor-somorjai,N/A,N/A
Berkeley,Division of Computer Science (EECS),Dawn Song,N/A,https://vcresearch.berkeley.edu/faculty/dawn-song,N/A,N/A
Berkeley,School of Law,Sarah Song,N/A,https://vcresearch.berkeley.edu/faculty/sarah-song,N/A,N/A
Berkeley,Dept of Statistics,Yun S. Song,N/A,https://vcresearch.berkeley.edu/faculty/yun-s-song,N/A,N/A
Berkeley,Dept of English,Janet Sorensen,N/A,https://vcresearch.berkeley.edu/faculty/janet-sorensen,N/A,N/A
Berkeley,Dept of Integrative Biology,Wayne P. Sousa,N/A,https://vcresearch.berkeley.edu/faculty/wayne-p-sousa,N/A,N/A
Berkeley,Dept of Comparative Literature,Barbara Spackman,N/A,https://vcresearch.berkeley.edu/faculty/barbara-spackman,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Costas J. Spanos,N/A,https://vcresearch.berkeley.edu/faculty/costas-spanos,N/A,N/A
Berkeley,School of Public Health,Robert Spear,N/A,https://vcresearch.berkeley.edu/faculty/robert-spear,N/A,N/A
Berkeley,School of Journalism,Jason Spingarn-Koff,N/A,https://vcresearch.berkeley.edu/faculty/jason-spingarn-koff,N/A,N/A
Berkeley,Dept of Economics,David Sraer,N/A,https://vcresearch.berkeley.edu/faculty/david-sraer,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Koushil Sreenath,N/A,https://vcresearch.berkeley.edu/faculty/koushil-sreenath,N/A,N/A
Berkeley,Dept of Psychology,Mahesh Srinivasan,N/A,https://vcresearch.berkeley.edu/faculty/mahesh-srinivasan,N/A,N/A
Berkeley,Dept of Mathematics,Nikhil Srivastava,N/A,https://vcresearch.berkeley.edu/faculty/nikhil-srivastava,N/A,N/A
Berkeley,Haas School of Business,Sameer Srivastava,N/A,https://vcresearch.berkeley.edu/faculty/sameer-srivastava,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Mark Stacey,N/A,https://vcresearch.berkeley.edu/faculty/mark-stacey,N/A,N/A
Berkeley,Dept of Nutritional Sciences & Toxicology,Andreas Stahl,N/A,https://vcresearch.berkeley.edu/faculty/andreas-stahl,N/A,N/A
Berkeley,Dept of History,Ronit Y. Stahl,N/A,https://vcresearch.berkeley.edu/faculty/ronit-stahl,N/A,N/A
Berkeley,School of Public Health,Rebecca Staiger,N/A,https://vcresearch.berkeley.edu/faculty/rebecca-staiger,N/A,N/A
Berkeley,Dept of Physics,Dan Stamper-Kurn,N/A,https://vcresearch.berkeley.edu/faculty/dan-stamper-kurn,N/A,N/A
Berkeley,Dept of Gender and Women's Studies,Eric A. Stanley,N/A,https://vcresearch.berkeley.edu/faculty/eric-stanley,N/A,N/A
Berkeley,School of Public Health,Sarah Stanley,N/A,https://vcresearch.berkeley.edu/faculty/sarah-stanley,N/A,N/A
Berkeley,Haas School of Business,Richard Stanton,N/A,https://vcresearch.berkeley.edu/faculty/richard-stanton,N/A,N/A
Berkeley,Dept of Statistics,Philip B. Stark,N/A,https://vcresearch.berkeley.edu/faculty/philip-stark,N/A,N/A
Berkeley,Dept of Film and Media,Nicole Starosielski,N/A,https://vcresearch.berkeley.edu/faculty/nicole-starosielski,N/A,N/A
Berkeley,Dept of English,George Starr,N/A,https://vcresearch.berkeley.edu/faculty/george-starr,N/A,N/A
Berkeley,Dept of Plant and Microbial Biology,Brian Staskawicz,N/A,https://vcresearch.berkeley.edu/faculty/brian-staskawicz,N/A,N/A
Berkeley,"Dept of Theater, Dance, and Performance Studies",Shannon Steen,N/A,https://vcresearch.berkeley.edu/faculty/shannon-steen,N/A,N/A
Berkeley,Dept of Mechanical Engineering,David J. Steigmann,N/A,https://vcresearch.berkeley.edu/faculty/david-steigmann,N/A,N/A
Berkeley,Haas School of Business,Carolyn Stein,N/A,https://vcresearch.berkeley.edu/faculty/carolyn-stein,N/A,N/A
Berkeley,Dept of Architecture,Kyle Steinfeld,N/A,https://vcresearch.berkeley.edu/faculty/kyle-steinfeld,N/A,N/A
Berkeley,Dept of Statistics,Jacob Steinhardt,N/A,https://vcresearch.berkeley.edu/faculty/jacob-steinhardt,N/A,N/A
Berkeley,Dept of Economics,Jon Steinsson,N/A,https://vcresearch.berkeley.edu/faculty/jon-steinsson,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Scott L. Stephens,N/A,https://vcresearch.berkeley.edu/faculty/scott-stephens,N/A,N/A
Berkeley,School of Law,Rachel Stern,N/A,https://vcresearch.berkeley.edu/faculty/rachel-stern,N/A,N/A
Berkeley,School of Education,Laura Sterponi,N/A,https://vcresearch.berkeley.edu/faculty/laura-sterponi,N/A,N/A
Berkeley,School of Social Welfare,Paul Sterzing,N/A,https://vcresearch.berkeley.edu/faculty/paul-sterzing,N/A,N/A
Berkeley,Division of Computer Science (EECS),Ion Stoica,N/A,https://vcresearch.berkeley.edu/faculty/ion-stoica,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Vladimir Stojanovic,N/A,https://vcresearch.berkeley.edu/faculty/vladimir-stojanovic,N/A,N/A
Berkeley,Dept of Political Science,Laura Stoker,N/A,https://vcresearch.berkeley.edu/faculty/laura-stoker,N/A,N/A
Berkeley,Dept of Earth and Planetary Science,Daniel Stolper,N/A,https://vcresearch.berkeley.edu/faculty/daniel-stolper,N/A,N/A
Berkeley,School of Social Welfare,Susan Stone,N/A,https://vcresearch.berkeley.edu/faculty/susan-stone,N/A,N/A
Berkeley,School of Social Welfare,Susan Irene Stone,N/A,https://vcresearch.berkeley.edu/faculty/susan-irene-stone,N/A,N/A
Berkeley,School of Law,Eric Stover,N/A,https://vcresearch.berkeley.edu/faculty/eric-stover,N/A,N/A
Berkeley,Dept of Mathematics,John Strain,N/A,https://vcresearch.berkeley.edu/faculty/john-strain,N/A,N/A
Berkeley,Dept of Political Science,Scott Straus,N/A,https://vcresearch.berkeley.edu/faculty/scott-straus,N/A,N/A
Berkeley,Dept of Bioengineering,Aaron Streets,N/A,https://vcresearch.berkeley.edu/faculty/aaron-streets,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Hannah Stuart,N/A,https://vcresearch.berkeley.edu/faculty/hannah-stuart,N/A,N/A
Berkeley,Haas School of Business,Toby E. Stuart,N/A,https://vcresearch.berkeley.edu/faculty/toby-stuart,N/A,N/A
Berkeley,Dept of Nuclear Engineering,Guanyu Su,N/A,https://vcresearch.berkeley.edu/faculty/guanyu-su,N/A,N/A
Berkeley,Dept of Integrative Biology,Peter Sudmant,N/A,https://vcresearch.berkeley.edu/faculty/peter-sudmant,N/A,N/A
Berkeley,Division of Computer Science (EECS),Alane Suhr,N/A,https://vcresearch.berkeley.edu/faculty/alane-suhr,N/A,N/A
Berkeley,Dept of Nutritional Sciences & Toxicology,Hei Sook Sul,N/A,https://vcresearch.berkeley.edu/faculty/hei-sook-sul,N/A,N/A
Berkeley,Dept of Landscape Architecture & Environmental Planning,Charles Chip Sullivan,N/A,https://vcresearch.berkeley.edu/faculty/charles-chip-sullivan,N/A,N/A
Berkeley,Dept of Geography,Brandi Thompson Summers,N/A,https://vcresearch.berkeley.edu/faculty/brandi-thompson-summers,N/A,N/A
Berkeley,Dept of Mathematics,Song Sun,N/A,https://vcresearch.berkeley.edu/faculty/song-sun,N/A,N/A
Berkeley,Dept of Agricultural & Resource Economics,David Sunding,N/A,https://vcresearch.berkeley.edu/faculty/david-sunding,N/A,N/A
Berkeley,Dept of Anthropology,Jun Sunseri,N/A,https://vcresearch.berkeley.edu/faculty/jun-sunseri,N/A,N/A
Berkeley,Dept of Earth and Planetary Science,Nicholas Swanson-Hysell,N/A,https://vcresearch.berkeley.edu/faculty/nicholas-swanson-hysell,N/A,N/A
Berkeley,Dept of Sociology,Ann Swidler,N/A,https://vcresearch.berkeley.edu/faculty/ann-swidler,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Ian Swinburne,N/A,https://vcresearch.berkeley.edu/faculty/ian-swinburne,N/A,N/A
Berkeley,Dept of Art Practice,Stephanie Syjuco,N/A,https://vcresearch.berkeley.edu/faculty/stephanie-syjuco,N/A,N/A
